source_iso3,destination_iso3,scenario,forbidden,policy_penalty_usd_per_t,approval_delay_days,modeled_policy_cost_per_kg,source_basis,notes
SDN,CAN,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
SDN,IND,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
SDN,BRA,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
SDN,KOR,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
SDN,TUR,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
SDN,VNM,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
SDN,ESP,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
SDN,DEU,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
SDN,ITA,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
SDN,CHE,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
SDN,SWE,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
SDN,BEL,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
SDN,GBR,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
SDN,CZE,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
SDN,JPN,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
SDN,RUS,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
SDN,NLD,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
SDN,SVK,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
SDN,POL,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
SDN,ROM,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
SDN,NOR,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
SDN,THA,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
SDN,YUG,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
SDN,AUS,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
SDN,HUN,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,FIN,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,FRA,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,CHN,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,CAN,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,IND,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,BRA,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,KOR,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,TUR,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,VNM,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,ESP,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,DEU,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,ITA,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,CHE,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,SWE,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,BEL,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,GBR,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,CZE,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,JPN,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,RUS,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,NLD,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,SVK,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,POL,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,ROM,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,NOR,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,THA,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,YUG,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,AUS,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
MMR,HUN,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
ZMB,FIN,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
ZMB,FRA,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
ZMB,CHN,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
ZMB,CAN,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
ZMB,IND,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
ZMB,BRA,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
ZMB,KOR,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
ZMB,TUR,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
ZMB,VNM,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
ZMB,ESP,baseline,0,150.0,25.0,0.175,scenario_assumption,Hazardous waste exports between Basel parties require prior informed consent and compliance documentation.
