Year,scenario,recovery_efficiency_scenario,recycling_m,retired_lithium,collected_lithium,uncollected_lithium,recycled_lithium,primary_lithium_offset
2014,low_collection,baseline,Hydro,3.384843003306967,1.400136695348257,1.9847063079587097,1.1930564781062498,1.1930564781062498
2014,low_collection,baseline,Pyro,3.384843003306967,1.400136695348257,1.9847063079587097,0.07322714916671384,0.07322714916671384
2015,low_collection,baseline,Direct,11.748890683584332,4.859292581570801,6.88959810201353,2.9369564363013922,2.9369564363013922
2015,low_collection,baseline,Hydro,11.748890683584332,4.859292581570801,6.88959810201353,4.143032855047265,4.143032855047265
2015,low_collection,baseline,Pyro,11.748890683584332,4.859292581570801,6.88959810201353,0.2560847190487812,0.2560847190487812
2016,low_collection,baseline,Direct,33.53966638284606,13.820041816296385,19.719624566549673,8.363889307222571,8.363889307222571
2016,low_collection,baseline,Hydro,33.53966638284606,13.820041816296385,19.719624566549673,11.789877673482446,11.789877673482446
2016,low_collection,baseline,Pyro,33.53966638284606,13.820041816296385,19.719624566549673,0.7352262246269676,0.7352262246269676
2017,low_collection,baseline,Direct,81.96898718515916,33.64127785063702,48.32770933452215,20.393342633056157,20.393342633056157
2017,low_collection,baseline,Hydro,81.96898718515916,33.64127785063702,48.32770933452215,28.722923028873886,28.722923028873886
2017,low_collection,baseline,Pyro,81.96898718515916,33.64127785063702,48.32770933452215,1.8065366205792077,1.8065366205792077
2018,low_collection,baseline,Direct,176.93182079015838,72.36896203262629,104.56285875753211,43.95690753861721,43.95690753861721
2018,low_collection,baseline,Hydro,176.93182079015838,72.36896203262629,104.56285875753211,61.846514953082426,61.846514953082426
2018,low_collection,baseline,Pyro,176.93182079015838,72.36896203262629,104.56285875753211,3.929634638371607,3.929634638371607
2019,low_collection,baseline,Direct,349.62241460526644,142.63634190526543,206.98607270000102,86.85126858611612,86.85126858611612
2019,low_collection,baseline,Hydro,349.62241460526644,142.63634190526543,206.98607270000102,122.02539049995457,122.02539049995457
2019,low_collection,baseline,Pyro,349.62241460526644,142.63634190526543,206.98607270000102,7.844998804789598,7.844998804789598
2020,low_collection,baseline,Direct,645.0211788348668,262.87535434482777,382.145824490039,160.51169136295186,160.51169136295186
2020,low_collection,baseline,Hydro,645.0211788348668,262.87535434482777,382.145824490039,225.20531606721397,225.20531606721397
2020,low_collection,baseline,Pyro,645.0211788348668,262.87535434482777,382.145824490039,14.694732307875872,14.694732307875872
2021,low_collection,baseline,Direct,1124.7505976668335,459.4357570035324,665.3148406633012,281.4044011646636,281.4044011646636
2021,low_collection,baseline,Hydro,1124.7505976668335,459.4357570035324,665.3148406633012,394.19587950903076,394.19587950903076
2021,low_collection,baseline,Pyro,1124.7505976668335,459.4357570035324,665.3148406633012,26.095950997800642,26.095950997800642
2022,low_collection,baseline,Direct,1889.7605867123198,777.487975215776,1112.2726114965435,478.07735596018074,478.07735596018074
2022,low_collection,baseline,Hydro,1889.7605867123198,777.487975215776,1112.2726114965435,668.2509146979595,668.2509146979595
2022,low_collection,baseline,Pyro,1889.7605867123198,777.487975215776,1112.2726114965435,45.09430256251501,45.09430256251501
2023,low_collection,baseline,Direct,3121.112743752107,1300.6421433768328,1820.4706003752742,803.276587749532,803.276587749532
2023,low_collection,baseline,Hydro,3121.112743752107,1300.6421433768328,1820.4706003752742,1120.243078090466,1120.243078090466
2023,low_collection,baseline,Pyro,3121.112743752107,1300.6421433768328,1820.4706003752742,77.12807910224619,77.12807910224619
2024,low_collection,baseline,Direct,5168.757084951465,2192.9575195751922,2975.7995653762728,1361.6073239042369,1361.6073239042369
2024,low_collection,baseline,Hydro,5168.757084951465,2192.9575195751922,2975.7995653762728,1893.399522401221,1893.399522401221
2024,low_collection,baseline,Pyro,5168.757084951465,2192.9575195751922,2975.7995653762728,133.3318171901717,133.3318171901717
2025,low_collection,baseline,Direct,8859.997099826278,3845.9029665923645,5014.0941332339125,2402.150992933591,2402.150992933591
2025,low_collection,baseline,Hydro,8859.997099826278,3845.9029665923645,5014.0941332339125,3329.782788475669,3329.782788475669
2025,low_collection,baseline,Pyro,8859.997099826278,3845.9029665923645,5014.0941332339125,240.36893541202278,240.36893541202278
2026,low_collection,baseline,Direct,15268.648629202158,6772.885090606763,8495.763538595396,4260.144721991654,4260.144721991654
2026,low_collection,baseline,Hydro,15268.648629202158,6772.885090606763,8495.763538595396,5882.250701191973,5882.250701191973
2026,low_collection,baseline,Pyro,15268.648629202158,6772.885090606763,8495.763538595396,436.1737998350755,436.1737998350755
2027,low_collection,baseline,Direct,25441.15093497635,11732.241309579913,13708.909625396438,7438.2409902736645,7438.2409902736645
2027,low_collection,baseline,Hydro,25441.15093497635,11732.241309579913,13708.909625396438,10224.648301298894,10224.648301298894
2027,low_collection,baseline,Pyro,25441.15093497635,11732.241309579913,13708.909625396438,782.5404953489801,782.5404953489801
2028,low_collection,baseline,Direct,40349.733626047026,18810.440063467027,21539.293562579995,12033.038508599859,12033.038508599859
2028,low_collection,baseline,Hydro,40349.733626047026,18810.440063467027,21539.293562579995,16455.372967520954,16455.372967520954
2028,low_collection,baseline,Pyro,40349.733626047026,18810.440063467027,21539.293562579995,1301.6824523919183,1301.6824523919183
2029,low_collection,baseline,Direct,61781.91027752256,28918.598628692027,32863.31164883054,18690.090293723657,18690.090293723657
2029,low_collection,baseline,Hydro,61781.91027752256,28918.598628692027,32863.31164883054,25399.205175580206,25399.205175580206
2029,low_collection,baseline,Pyro,61781.91027752256,28918.598628692027,32863.31164883054,2082.139101265826,2082.139101265826
2030,low_collection,baseline,Direct,91632.03333686558,44291.62897088525,47340.40436598033,28949.0086953706,28949.0086953706
2030,low_collection,baseline,Hydro,91632.03333686558,44291.62897088525,47340.40436598033,39069.64591521788,39069.64591521788
2030,low_collection,baseline,Pyro,91632.03333686558,44291.62897088525,47340.40436598033,3330.730498610571,3330.730498610571
2031,low_collection,baseline,Direct,130011.10713227183,63431.10009894712,66580.00703332471,41985.0451554931,41985.0451554931
2031,low_collection,baseline,Hydro,130011.10713227183,63431.10009894712,66580.00703332471,56199.95468766715,56199.95468766715
2031,low_collection,baseline,Pyro,130011.10713227183,63431.10009894712,66580.00703332471,4992.027577787139,4992.027577787139
2032,low_collection,baseline,Direct,174025.13895563743,85921.63766437587,88103.50129126156,57653.41887279621,57653.41887279621
2032,low_collection,baseline,Hydro,174025.13895563743,85921.63766437587,88103.50129126156,76470.25752129452,76470.25752129452
2032,low_collection,baseline,Pyro,174025.13895563743,85921.63766437587,88103.50129126156,7097.1272710774465,7097.1272710774465
2033,low_collection,baseline,Direct,225881.6783651414,112976.3509970314,112905.32736810997,76925.59739387868,76925.59739387868
2033,low_collection,baseline,Hydro,225881.6783651414,112976.3509970314,112905.32736810997,101000.85779134608,101000.85779134608
2033,low_collection,baseline,Pyro,225881.6783651414,112976.3509970314,112905.32736810997,9817.64490164203,9817.64490164203
2034,low_collection,baseline,Direct,288316.7550259849,146239.94593218228,142076.80909380264,101154.17060129048,101154.17060129048
2034,low_collection,baseline,Hydro,288316.7550259849,146239.94593218228,142076.80909380264,131308.84745250648,131308.84745250648
2034,low_collection,baseline,Pyro,288316.7550259849,146239.94593218228,142076.80909380264,13380.955052794678,13380.955052794678
2035,low_collection,baseline,Direct,358389.7949348645,185032.0480646075,173357.74687025702,130096.0329942255,130096.0329942255
2035,low_collection,baseline,Hydro,358389.7949348645,185032.0480646075,173357.74687025702,166843.39773985656,166843.39773985656
2035,low_collection,baseline,Pyro,358389.7949348645,185032.0480646075,173357.74687025702,17855.59263823462,17855.59263823462
2036,low_collection,baseline,Direct,433265.9200566268,227722.58895321318,205543.3311034136,162844.42336044274,162844.42336044274
2036,low_collection,baseline,Hydro,433265.9200566268,227722.58895321318,205543.3311034136,206134.4875204486,206134.4875204486
2036,low_collection,baseline,Pyro,433265.9200566268,227722.58895321318,205543.3311034136,23182.1595554371,23182.1595554371
2037,low_collection,baseline,Direct,511878.7097365401,273989.56155748677,237889.1481790533,199300.0070769159,199300.0070769159
2037,low_collection,baseline,Hydro,511878.7097365401,273989.56155748677,237889.1481790533,248919.51667497677,248919.51667497677
2037,low_collection,baseline,Pyro,511878.7097365401,273989.56155748677,237889.1481790533,29399.079955118334,29399.079955118334
2038,low_collection,baseline,Direct,593154.612672331,323209.840560325,269944.772112006,239175.28201464054,239175.28201464054
2038,low_collection,baseline,Hydro,593154.612672331,323209.840560325,269944.772112006,294605.7696707362,294605.7696707362
2038,low_collection,baseline,Pyro,593154.612672331,323209.840560325,269944.772112006,36555.03296737276,36555.03296737276
2039,low_collection,baseline,Direct,677182.4406809907,375283.46321637544,301898.97746461537,282438.3344166441,282438.3344166441
2039,low_collection,baseline,Hydro,677182.4406809907,375283.46321637544,301898.97746461537,343084.14207241044,343084.14207241044
2039,low_collection,baseline,Pyro,677182.4406809907,375283.46321637544,301898.97746461537,44658.73212274867,44658.73212274867
2040,low_collection,baseline,Direct,766490.0623872235,431411.4384559251,335078.6239312984,329986.60927493713,329986.60927493713
2040,low_collection,baseline,Hydro,766490.0623872235,431411.4384559251,335078.6239312984,395431.7244887009,395431.7244887009
2040,low_collection,baseline,Pyro,766490.0623872235,431411.4384559251,335078.6239312984,53926.429806990636,53926.429806990636
2041,low_collection,baseline,Direct,866169.7908064167,494355.2351861113,371814.5556203053,384064.5822160899,384064.5822160899
2041,low_collection,baseline,Hydro,866169.7908064167,494355.2351861113,371814.5556203053,454164.1545654804,454164.1545654804
2041,low_collection,baseline,Pyro,866169.7908064167,494355.2351861113,371814.5556203053,64760.535809380584,64760.535809380584
2042,low_collection,baseline,Direct,981262.6825099285,567340.4586178779,413922.22389205056,447234.4835284732,447234.4835284732
2042,low_collection,baseline,Hydro,981262.6825099285,567340.4586178779,413922.22389205056,522236.89215775667,522236.89215775667
2042,low_collection,baseline,Pyro,981262.6825099285,567340.4586178779,413922.22389205056,77668.90878478749,77668.90878478749
2043,low_collection,baseline,Direct,1114168.6046482907,652000.4656968479,462168.1389514428,521013.5721383511,521013.5721383511
2043,low_collection,baseline,Hydro,1114168.6046482907,652000.4656968479,462168.1389514428,601144.4293724938,601144.4293724938
2043,low_collection,baseline,Pyro,1114168.6046482907,652000.4656968479,462168.1389514428,93040.46645494018,93040.46645494018
2044,low_collection,baseline,Direct,1261625.541881632,746949.0034738015,514676.5384078306,604281.7438103055,604281.7438103055
2044,low_collection,baseline,Hydro,1261625.541881632,746949.0034738015,514676.5384078306,689658.014907361,689658.014907361
2044,low_collection,baseline,Pyro,1261625.541881632,746949.0034738015,514676.5384078306,110697.84231481739,110697.84231481739
2045,low_collection,baseline,Direct,1414282.8844574655,846825.4979264721,567457.3865309933,692787.9398536469,692787.9398536469
2045,low_collection,baseline,Hydro,1414282.8844574655,846825.4979264721,567457.3865309933,782890.1728330235,782890.1728330235
2045,low_collection,baseline,Pyro,1414282.8844574655,846825.4979264721,567457.3865309933,129987.71393171347,129987.71393171347
2046,low_collection,baseline,Direct,1558089.6168661178,943036.4684766079,615053.1483895098,779325.3375490688,779325.3375490688
2046,low_collection,baseline,Hydro,1558089.6168661178,943036.4684766079,615053.1483895098,872685.947928253,872685.947928253
2046,low_collection,baseline,Pyro,1558089.6168661178,943036.4684766079,615053.1483895098,149471.28025354235,149471.28025354235
2047,low_collection,baseline,Direct,1678714.8965110779,1026231.5842466098,652483.3122644682,855569.2717863986,855569.2717863986
2047,low_collection,baseline,Hydro,1678714.8965110779,1026231.5842466098,652483.3122644682,950495.69332921,950495.69332921
2047,low_collection,baseline,Pyro,1678714.8965110779,1026231.5842466098,652483.3122644682,167378.37139062208,167378.37139062208
2048,low_collection,baseline,Direct,1767482.6746036755,1090129.9565002224,677352.718103453,916036.202447137,916036.202447137
2048,low_collection,baseline,Hydro,1767482.6746036755,1090129.9565002224,677352.718103453,1010441.4566800562,1010441.4566800562
2048,low_collection,baseline,Pyro,1767482.6746036755,1090129.9565002224,677352.718103453,182487.7547181372,182487.7547181372
2049,low_collection,baseline,Direct,1824143.436519216,1133906.913801955,690236.5227172611,959285.249076454,959285.249076454
2049,low_collection,baseline,Hydro,1824143.436519216,1133906.913801955,690236.5227172611,1051585.2718599332,1051585.2718599332
2049,low_collection,baseline,Pyro,1824143.436519216,1133906.913801955,690236.5227172611,194238.2543342749,194238.2543342749
2050,low_collection,baseline,Direct,1856501.841004832,1161682.4808214155,694819.3601834162,988591.7911790246,988591.7911790246
2050,low_collection,baseline,Hydro,1856501.841004832,1161682.4808214155,694819.3601834162,1077925.1739541914,1077925.1739541914
2050,low_collection,baseline,Pyro,1856501.841004832,1161682.4808214155,694819.3601834162,203062.09764758346,203062.09764758346
2010,low_collection,high,Direct,0.0,0.0,0.0,0.0,0.0
2010,low_collection,high,Hydro,0.0,0.0,0.0,0.0,0.0
2010,low_collection,high,Pyro,0.0,0.0,0.0,0.0,0.0
2011,low_collection,high,Direct,0.011818761097603653,0.004777973496907232,0.007040787600696421,0.0035863469067785687,0.0035863469067785687
2011,low_collection,high,Hydro,0.011818761097603653,0.004777973496907232,0.007040787600696421,0.004303520728664344,0.004303520728664344
2011,low_collection,high,Pyro,0.011818761097603653,0.004777973496907232,0.007040787600696421,0.0004811419311385582,0.0004811419311385582
2012,low_collection,high,Direct,0.1302289673780708,0.0532790856691286,0.07694988170894221,0.04000193752038175,0.04000193752038175
2012,low_collection,high,Hydro,0.1302289673780708,0.0532790856691286,0.07694988170894221,0.04799912827931796,0.04799912827931796
2012,low_collection,high,Pyro,0.1302289673780708,0.0532790856691286,0.07694988170894221,0.0053705318354481625,0.0053705318354481625
2013,low_collection,high,Direct,0.76073502703122,0.3138112055466784,0.4469238214845416,0.23567221536555547,0.23567221536555547
2013,low_collection,high,Hydro,0.76073502703122,0.3138112055466784,0.4469238214845416,0.2828066584386666,0.2828066584386666
2013,low_collection,high,Pyro,0.76073502703122,0.3138112055466784,0.4469238214845416,0.03169493176021452,0.03169493176021452
2014,low_collection,high,Direct,3.384843003306967,1.400136695348257,1.9847063079587097,1.0517826855456107,1.0517826855456107
2014,low_collection,high,Hydro,3.384843003306967,1.400136695348257,1.9847063079587097,1.2622232308564538,1.2622232308564538
2014,low_collection,high,Pyro,3.384843003306967,1.400136695348257,1.9847063079587097,0.14183384723877845,0.14183384723877845
2015,low_collection,high,Direct,11.748890683584332,4.859292581570801,6.88959810201353,3.6522443043086144,3.6522443043086144
2015,low_collection,high,Hydro,11.748890683584332,4.859292581570801,6.88959810201353,4.3825959793187055,4.3825959793187055
2015,low_collection,high,Pyro,11.748890683584332,4.859292581570801,6.88959810201353,0.49370412628759336,0.49370412628759336
2016,low_collection,high,Direct,33.53966638284606,13.820041816296385,19.719624566549673,10.392671445854882,10.392671445854882
2016,low_collection,high,Hydro,33.53966638284606,13.820041816296385,19.719624566549673,12.469823730844226,12.469823730844226
2016,low_collection,high,Pyro,33.53966638284606,13.820041816296385,19.719624566549673,1.409644265262231,1.409644265262231
2017,low_collection,high,Direct,81.96898718515916,33.64127785063702,48.32770933452215,25.31506158260435,25.31506158260435
2017,low_collection,high,Hydro,81.96898718515916,33.64127785063702,48.32770933452215,30.378073899125226,30.378073899125226
2017,low_collection,high,Pyro,81.96898718515916,33.64127785063702,48.32770933452215,3.444866851905231,3.444866851905231
2018,low_collection,high,Direct,176.93182079015838,72.36896203262629,104.56285875753211,54.508302202974114,54.508302202974114
2018,low_collection,high,Hydro,176.93182079015838,72.36896203262629,104.56285875753211,65.39983098888437,65.39983098888437
2018,low_collection,high,Pyro,176.93182079015838,72.36896203262629,104.56285875753211,7.454003089360507,7.454003089360507
2019,low_collection,high,Direct,349.62241460526644,142.63634190526543,206.98607270000102,107.54780179657013,107.54780179657013
2019,low_collection,high,Hydro,349.62241460526644,142.63634190526543,206.98607270000102,129.04309852169362,129.04309852169362
2019,low_collection,high,Pyro,349.62241460526644,142.63634190526543,206.98607270000102,14.80565228976655,14.80565228976655
2020,low_collection,high,Direct,645.0211788348668,262.87535434482777,382.145824490039,198.49718006577945,198.49718006577945
2020,low_collection,high,Hydro,645.0211788348668,262.87535434482777,382.145824490039,238.112495965545,238.112495965545
2020,low_collection,high,Pyro,645.0211788348668,262.87535434482777,382.145824490039,27.52304959990347,27.52304959990347
2021,low_collection,high,Direct,1124.7505976668335,459.4357570035324,665.3148406633012,347.5172065974719,347.5172065974719
2021,low_collection,high,Hydro,1124.7505976668335,459.4357570035324,665.3148406633012,416.8001187536046,416.8001187536046
2021,low_collection,high,Pyro,1124.7505976668335,459.4357570035324,665.3148406633012,48.608303090973735,48.608303090973735
2022,low_collection,high,Direct,1889.7605867123198,777.487975215776,1112.2726114965435,589.3358852135583,589.3358852135583
2022,low_collection,high,Hydro,1889.7605867123198,777.487975215776,1112.2726114965435,706.7365694711405,706.7365694711405
2022,low_collection,high,Pyro,1889.7605867123198,777.487975215776,1112.2726114965435,83.3467109431312,83.3467109431312
2023,low_collection,high,Direct,3121.112743752107,1300.6421433768328,1820.4706003752742,988.6180931807306,988.6180931807306
2023,low_collection,high,Hydro,3121.112743752107,1300.6421433768328,1820.4706003752742,1184.8849926162948,1184.8849926162948
2023,low_collection,high,Pyro,3121.112743752107,1300.6421433768328,1820.4706003752742,141.6399294137371,141.6399294137371
2024,low_collection,high,Direct,5168.757084951465,2192.9575195751922,2975.7995653762728,1672.5687001799993,1672.5687001799993
2024,low_collection,high,Hydro,5168.757084951465,2192.9575195751922,2975.7995653762728,2003.0473983799807,2003.0473983799807
2024,low_collection,high,Pyro,5168.757084951465,2192.9575195751922,2975.7995653762728,243.41828467284637,243.41828467284637
2025,low_collection,high,Direct,8859.997099826278,3845.9029665923645,5014.0941332339125,2945.1924918164327,2945.1924918164327
2025,low_collection,high,Hydro,8859.997099826278,3845.9029665923645,5014.0941332339125,3523.6162979919245,3523.6162979919245
2025,low_collection,high,Pyro,8859.997099826278,3845.9029665923645,5014.0941332339125,436.5099867082334,436.5099867082334
2026,low_collection,high,Direct,15268.648629202158,6772.885090606763,8495.763538595396,5212.412365730965,5212.412365730965
2026,low_collection,high,Hydro,15268.648629202158,6772.885090606763,8495.763538595396,6226.990552303858,6226.990552303858
2026,low_collection,high,Pyro,15268.648629202158,6772.885090606763,8495.763538595396,790.3956900738092,790.3956900738092
2027,low_collection,high,Direct,25441.15093497635,11732.241309579913,13708.909625396438,9084.274446007727,9084.274446007727
2027,low_collection,high,Hydro,25441.15093497635,11732.241309579913,13708.909625396438,10827.685504611301,10827.685504611301
2027,low_collection,high,Pyro,25441.15093497635,11732.241309579913,13708.909625396438,1412.5618536734214,1412.5618536734214
2028,low_collection,high,Direct,40349.733626047026,18810.440063467027,21539.293562579995,14668.38116149159,14668.38116149159
2028,low_collection,high,Hydro,40349.733626047026,18810.440063467027,21539.293562579995,17433.51585082124,17433.51585082124
2028,low_collection,high,Pyro,40349.733626047026,18810.440063467027,21539.293562579995,2349.4239639270318,2349.4239639270318
2029,low_collection,high,Direct,61781.91027752256,28918.598628692027,32863.31164883054,22741.58596160341,22741.58596160341
2029,low_collection,high,Hydro,61781.91027752256,28918.598628692027,32863.31164883054,26917.431603586538,26917.431603586538
2029,low_collection,high,Pyro,61781.91027752256,28918.598628692027,32863.31164883054,3768.093401318571,3768.093401318571
2030,low_collection,high,Direct,91632.03333686558,44291.62897088525,47340.40436598033,35167.55340288289,35167.55340288289
2030,low_collection,high,Hydro,91632.03333686558,44291.62897088525,47340.40436598033,41412.673087777715,41412.673087777715
2030,low_collection,high,Pyro,91632.03333686558,44291.62897088525,47340.40436598033,6054.665680320013,6054.665680320013
2031,low_collection,high,Direct,130011.10713227183,63431.10009894712,66580.00703332471,50909.800939414956,50909.800939414956
2031,low_collection,high,Hydro,130011.10713227183,63431.10009894712,66580.00703332471,59574.48921293114,59574.48921293114
2031,low_collection,high,Pyro,130011.10713227183,63431.10009894712,66580.00703332471,9140.42152425828,9140.42152425828
2032,low_collection,high,Direct,174025.13895563743,85921.63766437587,88103.50129126156,69785.55411100607,69785.55411100607
2032,low_collection,high,Hydro,174025.13895563743,85921.63766437587,88103.50129126156,81041.28864503933,81041.28864503933
2032,low_collection,high,Pyro,174025.13895563743,85921.63766437587,88103.50129126156,13120.234071350194,13120.234071350194
2033,low_collection,high,Direct,225881.6783651414,112976.3509970314,112905.32736810997,92934.34633015802,92934.34633015802
2033,low_collection,high,Hydro,225881.6783651414,112976.3509970314,112905.32736810997,106999.90202928844,106999.90202928844
2033,low_collection,high,Pyro,225881.6783651414,112976.3509970314,112905.32736810997,18347.359401917896,18347.359401917896
2034,low_collection,high,Direct,288316.7550259849,146239.94593218228,142076.80909380264,121920.24292366036,121920.24292366036
2034,low_collection,high,Hydro,288316.7550259849,146239.94593218228,142076.80909380264,139015.69260313245,139015.69260313245
2034,low_collection,high,Pyro,288316.7550259849,146239.94593218228,142076.80909380264,25343.382630047192,25343.382630047192
2035,low_collection,high,Direct,358389.7949348645,185032.0480646075,173357.74687025702,156352.08061459332,156352.08061459332
2035,low_collection,high,Hydro,358389.7949348645,185032.0480646075,173357.74687025702,176483.5674440226,176483.5674440226
2035,low_collection,high,Pyro,358389.7949348645,185032.0480646075,173357.74687025702,34267.9353015653,34267.9353015653
2036,low_collection,high,Direct,433265.9200566268,227722.58895321318,205543.3311034136,194998.85292063645,194998.85292063645
2036,low_collection,high,Hydro,433265.9200566268,227722.58895321318,205543.3311034136,217839.42859264373,217839.42859264373
2036,low_collection,high,Pyro,433265.9200566268,227722.58895321318,205543.3311034136,45066.30035384089,45066.30035384089
2037,low_collection,high,Direct,511878.7097365401,273989.56155748677,237889.1481790533,237658.54569496404,237658.54569496404
2037,low_collection,high,Hydro,511878.7097365401,273989.56155748677,237889.1481790533,262755.98953362985,262755.98953362985
2037,low_collection,high,Pyro,511878.7097365401,273989.56155748677,237889.1481790533,57893.994357096955,57893.994357096955
2038,low_collection,high,Direct,593154.612672331,323209.840560325,269944.772112006,283713.5980438533,283713.5980438533
2038,low_collection,high,Hydro,593154.612672331,323209.840560325,269944.772112006,310604.65677847236,310604.65677847236
2038,low_collection,high,Pyro,593154.612672331,323209.840560325,269944.772112006,72722.21412607313,72722.21412607313
2039,low_collection,high,Direct,677182.4406809907,375283.46321637544,301898.97746461537,333026.54525821155,333026.54525821155
2039,low_collection,high,Hydro,677182.4406809907,375283.46321637544,301898.97746461537,361322.9183847262,361322.9183847262
2039,low_collection,high,Pyro,677182.4406809907,375283.46321637544,301898.97746461537,89580.16266974881,89580.16266974881
2040,low_collection,high,Direct,766490.0623872235,431411.4384559251,335078.6239312984,386544.6488565089,386544.6488565089
2040,low_collection,high,Hydro,766490.0623872235,431411.4384559251,335078.6239312984,415966.908959203,415966.908959203
2040,low_collection,high,Pyro,766490.0623872235,431411.4384559251,335078.6239312984,108758.82363473871,108758.82363473871
2041,low_collection,high,Direct,866169.7908064167,494355.2351861113,371814.5556203053,446699.3905141701,446699.3905141701
2041,low_collection,high,Hydro,866169.7908064167,494355.2351861113,371814.5556203053,477201.10852515325,477201.10852515325
2041,low_collection,high,Pyro,866169.7908064167,494355.2351861113,371814.5556203053,130905.26627728227,130905.26627728227
2042,low_collection,high,Direct,981262.6825099285,567340.4586178779,413922.22389205056,516393.28543399245,516393.28543399245
2042,low_collection,high,Hydro,981262.6825099285,567340.4586178779,413922.22389205056,548221.0851624554,548221.0851624554
2042,low_collection,high,Pyro,981262.6825099285,567340.4586178779,413922.22389205056,156983.10489956682,156983.10489956682
2043,low_collection,high,Direct,1114168.6046482907,652000.4656968479,462168.1389514428,597036.8264386035,597036.8264386035
2043,low_collection,high,Hydro,1114168.6046482907,652000.4656968479,462168.1389514428,630484.4503288518,630484.4503288518
2043,low_collection,high,Pyro,1114168.6046482907,652000.4656968479,462168.1389514428,187515.33393441344,187515.33393441344
2044,low_collection,high,Direct,1261625.541881632,746949.0034738015,514676.5384078306,687491.862797287,687491.862797287
2044,low_collection,high,Hydro,1261625.541881632,746949.0034738015,514676.5384078306,722822.5506615978,722822.5506615978
2044,low_collection,high,Pyro,1261625.541881632,746949.0034738015,514676.5384078306,222067.9387327612,222067.9387327612
2045,low_collection,high,Direct,1414282.8844574655,846825.4979264721,567457.3865309933,782636.1251836455,782636.1251836455
2045,low_collection,high,Hydro,1414282.8844574655,846825.4979264721,567457.3865309933,819811.7645426176,819811.7645426176
2045,low_collection,high,Pyro,1414282.8844574655,846825.4979264721,567457.3865309933,259043.91981570784,259043.91981570784
2046,low_collection,high,Direct,1558089.6168661178,943036.4684766079,615053.1483895098,874477.7172183585,874477.7172183585
2046,low_collection,high,Hydro,1558089.6168661178,943036.4684766079,615053.1483895098,913330.8197195948,913330.8197195948
2046,low_collection,high,Pyro,1558089.6168661178,943036.4684766079,615053.1483895098,295453.32557372126,295453.32557372126
2047,low_collection,high,Direct,1678714.8965110779,1026231.5842466098,652483.3122644682,954292.7501909225,954292.7501909225
2047,low_collection,high,Hydro,1678714.8965110779,1026231.5842466098,652483.3122644682,994213.1588181156,994213.1588181156
2047,low_collection,high,Pyro,1678714.8965110779,1026231.5842466098,652483.3122644682,328086.2374836412,328086.2374836412
2048,low_collection,high,Direct,1767482.6746036755,1090129.9565002224,677352.718103453,1016001.1194582073,1016001.1194582073
2048,low_collection,high,Hydro,1767482.6746036755,1090129.9565002224,677352.718103453,1056444.9408443654,1056444.9408443654
2048,low_collection,high,Pyro,1767482.6746036755,1090129.9565002224,677352.718103453,354401.24885822233,354401.24885822233
2049,low_collection,high,Direct,1824143.436519216,1133906.913801955,690236.5227172611,1058615.4947255054,1058615.4947255054
2049,low_collection,high,Hydro,1824143.436519216,1133906.913801955,690236.5227172611,1099095.971548235,1099095.971548235
2049,low_collection,high,Pyro,1824143.436519216,1133906.913801955,690236.5227172611,373735.7187891244,373735.7187891244
2050,low_collection,high,Direct,1856501.841004832,1161682.4808214155,694819.3601834162,1086056.9513199413,1086056.9513199413
2050,low_collection,high,Hydro,1856501.841004832,1161682.4808214155,694819.3601834162,1126134.9969082803,1126134.9969082803
2050,low_collection,high,Pyro,1856501.841004832,1161682.4808214155,694819.3601834162,387188.7708577778,387188.7708577778
2010,low_collection,low,Direct,0.0,0.0,0.0,0.0,0.0
2010,low_collection,low,Hydro,0.0,0.0,0.0,0.0,0.0
2010,low_collection,low,Pyro,0.0,0.0,0.0,0.0,0.0
2011,low_collection,low,Direct,0.011818761097603653,0.004777973496907232,0.007040787600696421,0.0021687221702461927,0.0021687221702461927
2011,low_collection,low,Hydro,0.011818761097603653,0.004777973496907232,0.007040787600696421,0.003736853071931146,0.003736853071931146
2011,low_collection,low,Pyro,0.011818761097603653,0.004777973496907232,0.007040787600696421,1.051154169319591e-05,1.051154169319591e-05
2012,low_collection,low,Direct,0.1302289673780708,0.0532790856691286,0.07694988170894221,0.024210016528052037,0.024210016528052037
2012,low_collection,low,Hydro,0.1302289673780708,0.0532790856691286,0.07694988170894221,0.04169088453609313,0.04169088453609313
2012,low_collection,low,Pyro,0.1302289673780708,0.0532790856691286,0.07694988170894221,0.00012786980560590863,0.00012786980560590863
2013,low_collection,low,Direct,0.76073502703122,0.3138112055466784,0.4469238214845416,0.14281547964429334,0.14281547964429334
2013,low_collection,low,Hydro,0.76073502703122,0.3138112055466784,0.4469238214845416,0.24568279282249453,0.24568279282249453
2013,low_collection,low,Pyro,0.76073502703122,0.3138112055466784,0.4469238214845416,0.0008159091344213637,0.0008159091344213637
2014,low_collection,low,Direct,3.384843003306967,1.400136695348257,1.9847063079587097,0.6381823057397356,0.6381823057397356
2014,low_collection,low,Hydro,3.384843003306967,1.400136695348257,1.9847063079587097,1.0968670871358246,1.0968670871358246
2014,low_collection,low,Pyro,3.384843003306967,1.400136695348257,1.9847063079587097,0.004060396416509945,0.004060396416509945
