,country,type,recycling_m,scrap_sum,year,Strategy type
42,Korea,NMC622,Direct,622.5232867866337,2023,Strategy 1
45,Korea,NMC811,Direct,168.03609144313896,2023,Strategy 1
414,Netherlands,LFP,Direct,9.383732719553086,2023,Strategy 1
429,Netherlands,NCA,Direct,1547.6056990039028,2023,Strategy 1
418,Netherlands,NMC111,Hydro,1296.649774993484,2023,Strategy 1
427,Netherlands,NMC523,Hydro,801.3651007706793,2023,Strategy 1
420,Netherlands,NMC622,Direct,320.0912188813738,2023,Strategy 1
423,Netherlands,NMC811,Direct,93.2991513594621,2023,Strategy 1
252,Norway,LFP,Direct,0.1428908903500856,2023,Strategy 1
267,Norway,NCA,Direct,2160.663870072808,2023,Strategy 1
256,Norway,NMC111,Hydro,1286.2061790245186,2023,Strategy 1
265,Norway,NMC523,Hydro,767.3790115375862,2023,Strategy 1
258,Norway,NMC622,Direct,262.83088980241456,2023,Strategy 1
261,Norway,NMC811,Direct,74.5026014850135,2023,Strategy 1
162,Poland,LFP,Direct,4.824105237398018,2023,Strategy 1
177,Poland,NCA,Direct,83.36455446513465,2023,Strategy 1
165,Poland,NMC111,Direct,59.38606312645838,2023,Strategy 1
174,Poland,NMC523,Direct,55.34542703540138,2023,Strategy 1
168,Poland,NMC622,Direct,23.718762179365708,2023,Strategy 1
171,Poland,NMC811,Direct,9.810822594312693,2023,Strategy 1
486,Romania,LFP,Direct,0.21001907051125548,2023,Strategy 1
501,Romania,NCA,Direct,5.901307530680433,2023,Strategy 1
489,Romania,NMC111,Direct,4.329400859148668,2023,Strategy 1
498,Romania,NMC523,Direct,3.998550420447996,2023,Strategy 1
492,Romania,NMC622,Direct,1.6809038890632193,2023,Strategy 1
495,Romania,NMC811,Direct,0.6176955017386859,2023,Strategy 1
270,Russian Federation,LFP,Direct,0.20513004660703463,2023,Strategy 1
285,Russian Federation,NCA,Direct,599.1340571622897,2023,Strategy 1
273,Russian Federation,NMC111,Direct,375.6087518856816,2023,Strategy 1
282,Russian Federation,NMC523,Direct,208.66502797671168,2023,Strategy 1
276,Russian Federation,NMC622,Direct,68.5264323459787,2023,Strategy 1
279,Russian Federation,NMC811,Direct,14.409423188691186,2023,Strategy 1
288,Serbia,LFP,Direct,0.007413689333023927,2023,Strategy 1
303,Serbia,NCA,Direct,26.566859935496048,2023,Strategy 1
291,Serbia,NMC111,Direct,16.765545349481396,2023,Strategy 1
300,Serbia,NMC523,Direct,7.7051284813585745,2023,Strategy 1
294,Serbia,NMC622,Direct,2.656190337144038,2023,Strategy 1
297,Serbia,NMC811,Direct,0.5055875309878543,2023,Strategy 1
180,Slovakia,LFP,Direct,0.4928715649001103,2023,Strategy 1
195,Slovakia,NCA,Direct,13.548869890896187,2023,Strategy 1
183,Slovakia,NMC111,Direct,9.998370575050227,2023,Strategy 1
192,Slovakia,NMC523,Direct,9.159649184727083,2023,Strategy 1
186,Slovakia,NMC622,Direct,3.8351376232863075,2023,Strategy 1
189,Slovakia,NMC811,Direct,1.4023424002149287,2023,Strategy 1
198,Spain,LFP,Direct,10.826955053572878,2023,Strategy 1
213,Spain,NCA,Direct,493.27793144006574,2023,Strategy 1
201,Spain,NMC111,Direct,383.19773385974963,2023,Strategy 1
210,Spain,NMC523,Direct,331.8741375457232,2023,Strategy 1
204,Spain,NMC622,Direct,134.1568494241995,2023,Strategy 1
207,Spain,NMC811,Direct,45.83749172359635,2023,Strategy 1
216,Sweden,LFP,Direct,7.760562923606021,2023,Strategy 1
231,Sweden,NCA,Direct,1127.1993396197854,2023,Strategy 1
220,Sweden,NMC111,Hydro,904.5428374098277,2023,Strategy 1
229,Sweden,NMC523,Hydro,734.1833800204485,2023,Strategy 1
222,Sweden,NMC622,Direct,290.1082675524963,2023,Strategy 1
225,Sweden,NMC811,Direct,93.33611014241305,2023,Strategy 1
468,Switzerland,LFP,Direct,0.6092355996996099,2023,Strategy 1
483,Switzerland,NCA,Direct,427.6442908322617,2023,Strategy 1
471,Switzerland,NMC111,Direct,211.85973449341603,2023,Strategy 1
480,Switzerland,NMC523,Direct,144.6889801148194,2023,Strategy 1
474,Switzerland,NMC622,Direct,55.45067657893915,2023,Strategy 1
477,Switzerland,NMC811,Direct,23.12911873031292,2023,Strategy 1
54,Thailand,LFP,Direct,0.2163575283362519,2023,Strategy 1
69,Thailand,NCA,Direct,603.3303033872922,2023,Strategy 1
57,Thailand,NMC111,Direct,386.49796447423677,2023,Strategy 1
66,Thailand,NMC523,Direct,215.51698139099906,2023,Strategy 1
60,Thailand,NMC622,Direct,70.49564964314196,2023,Strategy 1
63,Thailand,NMC811,Direct,19.61790307794037,2023,Strategy 1
306,Turkey,LFP,Direct,0.34976318270456824,2023,Strategy 1
321,Turkey,NCA,Direct,871.7200772957652,2023,Strategy 1
309,Turkey,NMC111,Direct,520.1434446678104,2023,Strategy 1
318,Turkey,NMC523,Direct,282.68988972657735,2023,Strategy 1
312,Turkey,NMC622,Direct,96.34370161870154,2023,Strategy 1
315,Turkey,NMC811,Direct,25.561555986754293,2023,Strategy 1
324,USA,LFP,Direct,70.838781991733,2023,Strategy 1
339,USA,NCA,Direct,20817.66354004909,2023,Strategy 1
328,USA,NMC111,Hydro,3826.2832205831037,2023,Strategy 1
337,USA,NMC523,Hydro,2498.438323089068,2023,Strategy 1
330,USA,NMC622,Direct,840.0079014644235,2023,Strategy 1
333,USA,NMC811,Direct,252.585935950384,2023,Strategy 1
234,United Kingdom,LFP,Direct,3.8806601896734723,2023,Strategy 1
249,United Kingdom,NCA,Direct,2370.138640149451,2023,Strategy 1
238,United Kingdom,NMC111,Hydro,1220.1888938739614,2023,Strategy 1
247,United Kingdom,NMC523,Hydro,812.3556188032019,2023,Strategy 1
240,United Kingdom,NMC622,Direct,305.6132470587095,2023,Strategy 1
243,United Kingdom,NMC811,Direct,125.6996021601504,2023,Strategy 1
72,Viet Nam,LFP,Direct,0.3043063680273929,2023,Strategy 1
87,Viet Nam,NCA,Direct,1415.4351049863808,2023,Strategy 1
76,Viet Nam,NMC111,Hydro,867.613338323516,2023,Strategy 1
85,Viet Nam,NMC523,Hydro,510.639165255263,2023,Strategy 1
78,Viet Nam,NMC622,Direct,169.58133644348143,2023,Strategy 1
81,Viet Nam,NMC811,Direct,36.4267486233314,2023,Strategy 1
18,Afghanistan,LFP,Direct,0.0,2023,Strategy 1
33,Afghanistan,NCA,Direct,0.13192410620200584,2023,Strategy 1
21,Afghanistan,NMC111,Direct,0.03345929445069603,2023,Strategy 1
30,Afghanistan,NMC523,Direct,0.04149727436357322,2023,Strategy 1
24,Afghanistan,NMC622,Direct,0.02055871623194836,2023,Strategy 1
27,Afghanistan,NMC811,Direct,0.004084099038417497,2023,Strategy 1
54,Albania,LFP,Direct,0.011778578673625164,2023,Strategy 1
69,Albania,NCA,Direct,0.35710420181340125,2023,Strategy 1
57,Albania,NMC111,Direct,0.2622286816656815,2023,Strategy 1
66,Albania,NMC523,Direct,0.24202130309975836,2023,Strategy 1
60,Albania,NMC622,Direct,0.1016698864834384,2023,Strategy 1
63,Albania,NMC811,Direct,0.03724244036060327,2023,Strategy 1
774,Algeria,LFP,Direct,0.009614065656596588,2023,Strategy 1
789,Algeria,NCA,Direct,71.4443823201217,2023,Strategy 1
777,Algeria,NMC111,Direct,58.970662795619965,2023,Strategy 1
786,Algeria,NMC523,Direct,22.50590198504226,2023,Strategy 1
780,Algeria,NMC622,Direct,5.556599007281205,2023,Strategy 1
783,Algeria,NMC811,Direct,0.0131616037663739,2023,Strategy 1
72,Andorra,LFP,Direct,0.0,2023,Strategy 1
87,Andorra,NCA,Direct,0.7499583061135203,2023,Strategy 1
75,Andorra,NMC111,Direct,0.5603728878975526,2023,Strategy 1
84,Andorra,NMC523,Direct,0.19934730051842695,2023,Strategy 1
78,Andorra,NMC622,Direct,0.05160737003899392,2023,Strategy 1
81,Andorra,NMC811,Direct,0.0,2023,Strategy 1
36,Angola,LFP,Direct,0.0,2023,Strategy 1
51,Angola,NCA,Direct,16.891672504922465,2023,Strategy 1
39,Angola,NMC111,Direct,9.399175051950476,2023,Strategy 1
48,Angola,NMC523,Direct,4.313166424895861,2023,Strategy 1
42,Angola,NMC622,Direct,1.5553848881918484,2023,Strategy 1
45,Angola,NMC811,Direct,0.1648504138818318,2023,Strategy 1
108,Argentina,LFP,Direct,0.05066380101696556,2023,Strategy 1
123,Argentina,NCA,Direct,282.5399381599359,2023,Strategy 1
111,Argentina,NMC111,Direct,206.086268329562,2023,Strategy 1
120,Argentina,NMC523,Direct,93.51623069404906,2023,Strategy 1
114,Argentina,NMC622,Direct,28.160702053507887,2023,Strategy 1
117,Argentina,NMC811,Direct,3.844063245572032,2023,Strategy 1
126,Armenia,LFP,Direct,0.0,2023,Strategy 1
141,Armenia,NCA,Direct,5.869831210644095,2023,Strategy 1
129,Armenia,NMC111,Direct,3.2106813394282256,2023,Strategy 1
138,Armenia,NMC523,Direct,1.92328820373283,2023,Strategy 1
132,Armenia,NMC622,Direct,0.7285542061276457,2023,Strategy 1
135,Armenia,NMC811,Direct,0.16685667826589595,2023,Strategy 1
0,Aruba,LFP,Direct,0.0,2023,Strategy 1
15,Aruba,NCA,Direct,2.7461053784235543,2023,Strategy 1
3,Aruba,NMC111,Direct,2.4523708791525625,2023,Strategy 1
12,Aruba,NMC523,Direct,1.2650588178390831,2023,Strategy 1
6,Aruba,NMC622,Direct,0.32361870887169664,2023,Strategy 1
9,Aruba,NMC811,Direct,0.06576330167690303,2023,Strategy 1
144,Australia,LFP,Direct,0.3074850591695931,2023,Strategy 1
159,Australia,NCA,Direct,139.2256597115855,2023,Strategy 1
147,Australia,NMC111,Direct,64.68960957252327,2023,Strategy 1
156,Australia,NMC523,Direct,46.729530510608136,2023,Strategy 1
150,Australia,NMC622,Direct,18.41597867148812,2023,Strategy 1
153,Australia,NMC811,Direct,6.852600902370068,2023,Strategy 1
162,Austria,LFP,Direct,4.613955815030765,2023,Strategy 1
177,Austria,NCA,Direct,359.3467700504429,2023,Strategy 1
165,Austria,NMC111,Direct,295.12258383059645,2023,Strategy 1
174,Austria,NMC523,Direct,231.279592304166,2023,Strategy 1
168,Austria,NMC622,Direct,89.48247524820965,2023,Strategy 1
171,Austria,NMC811,Direct,27.75733760670496,2023,Strategy 1
180,Azerbaijan,LFP,Direct,0.009098401461727934,2023,Strategy 1
195,Azerbaijan,NCA,Direct,14.197749391767669,2023,Strategy 1
183,Azerbaijan,NMC111,Direct,8.706913868352808,2023,Strategy 1
192,Azerbaijan,NMC523,Direct,5.536728748176774,2023,Strategy 1
186,Azerbaijan,NMC622,Direct,1.884809891142878,2023,Strategy 1
189,Azerbaijan,NMC811,Direct,0.3986507219396177,2023,Strategy 1
324,Bahamas,LFP,Direct,0.0,2023,Strategy 1
339,Bahamas,NCA,Direct,0.006490800014612775,2023,Strategy 1
327,Bahamas,NMC111,Direct,0.0032536747711059875,2023,Strategy 1
336,Bahamas,NMC523,Direct,0.0,2023,Strategy 1
330,Bahamas,NMC622,Direct,0.0,2023,Strategy 1
333,Bahamas,NMC811,Direct,0.0,2023,Strategy 1
306,Bahrain,LFP,Direct,0.0,2023,Strategy 1
321,Bahrain,NCA,Direct,6.785559634504565,2023,Strategy 1
309,Bahrain,NMC111,Direct,4.8762986838565165,2023,Strategy 1
318,Bahrain,NMC523,Direct,2.7094868111433854,2023,Strategy 1
312,Bahrain,NMC622,Direct,0.8192398822603949,2023,Strategy 1
315,Bahrain,NMC811,Direct,0.06979525624256609,2023,Strategy 1
270,Bangladesh,LFP,Direct,0.0,2023,Strategy 1
285,Bangladesh,NCA,Direct,0.9075066949901291,2023,Strategy 1
273,Bangladesh,NMC111,Direct,0.6239348587138079,2023,Strategy 1
282,Bangladesh,NMC523,Direct,0.06625704134566042,2023,Strategy 1
276,Bangladesh,NMC622,Direct,0.0,2023,Strategy 1
279,Bangladesh,NMC811,Direct,0.0,2023,Strategy 1
432,Barbados,LFP,Direct,0.0,2023,Strategy 1
447,Barbados,NCA,Direct,0.3148618253290996,2023,Strategy 1
435,Barbados,NMC111,Direct,0.07985693354506855,2023,Strategy 1
444,Barbados,NMC523,Direct,0.09904109200297163,2023,Strategy 1
438,Barbados,NMC622,Direct,0.04906726403390777,2023,Strategy 1
441,Barbados,NMC811,Direct,0.03513979405720015,2023,Strategy 1
360,Belarus,LFP,Direct,0.027502947496072468,2023,Strategy 1
375,Belarus,NCA,Direct,39.696258482139385,2023,Strategy 1
363,Belarus,NMC111,Direct,22.398995385478425,2023,Strategy 1
372,Belarus,NMC523,Direct,14.32104126074508,2023,Strategy 1
366,Belarus,NMC622,Direct,5.077112952298042,2023,Strategy 1
369,Belarus,NMC811,Direct,1.3361961852974191,2023,Strategy 1
216,Belgium,LFP,Direct,6.465716710766487,2023,Strategy 1
231,Belgium,NCA,Direct,602.3447992755747,2023,Strategy 1
219,Belgium,NMC111,Direct,487.43627020144766,2023,Strategy 1
228,Belgium,NMC523,Direct,382.7880531836592,2023,Strategy 1
222,Belgium,NMC622,Direct,146.30214530261796,2023,Strategy 1
225,Belgium,NMC811,Direct,46.20131075806415,2023,Strategy 1
234,Benin,LFP,Direct,0.0,2023,Strategy 1
249,Benin,NCA,Direct,3.1775850029854618,2023,Strategy 1
237,Benin,NMC111,Direct,0.9625782333269178,2023,Strategy 1
246,Benin,NMC523,Direct,1.0242652820823204,2023,Strategy 1
240,Benin,NMC622,Direct,0.4832245208429044,2023,Strategy 1
243,Benin,NMC811,Direct,0.1575338446034934,2023,Strategy 1
378,Bermuda,LFP,Direct,0.0,2023,Strategy 1
393,Bermuda,NCA,Direct,4.437373730800117,2023,Strategy 1
381,Bermuda,NMC111,Direct,2.8149484543815744,2023,Strategy 1
390,Bermuda,NMC523,Direct,1.913481560350816,2023,Strategy 1
384,Bermuda,NMC622,Direct,0.6252119665587041,2023,Strategy 1
387,Bermuda,NMC811,Direct,0.07643532995017177,2023,Strategy 1
396,Bolivia (Plurinational State of),LFP,Direct,0.020950504810751426,2023,Strategy 1
411,Bolivia (Plurinational State of),NCA,Direct,41.72744414788632,2023,Strategy 1
399,Bolivia (Plurinational State of),NMC111,Direct,21.03288245494256,2023,Strategy 1
408,Bolivia (Plurinational State of),NMC523,Direct,13.177173263311017,2023,Strategy 1
402,Bolivia (Plurinational State of),NMC622,Direct,4.9750860397285965,2023,Strategy 1
405,Bolivia (Plurinational State of),NMC811,Direct,1.3262101309010907,2023,Strategy 1
342,Bosnia Herzegovina,LFP,Direct,0.0,2023,Strategy 1
357,Bosnia Herzegovina,NCA,Direct,5.432913358475647,2023,Strategy 1
345,Bosnia Herzegovina,NMC111,Direct,3.0204762347081995,2023,Strategy 1
354,Bosnia Herzegovina,NMC523,Direct,1.6096576359611698,2023,Strategy 1
348,Bosnia Herzegovina,NMC622,Direct,0.5664316561750368,2023,Strategy 1
351,Bosnia Herzegovina,NMC811,Direct,0.16065301595581197,2023,Strategy 1
468,Botswana,LFP,Direct,0.0063323046649242775,2023,Strategy 1
483,Botswana,NCA,Direct,15.320672442536573,2023,Strategy 1
471,Botswana,NMC111,Direct,9.775713920893255,2023,Strategy 1
480,Botswana,NMC523,Direct,6.340005617015255,2023,Strategy 1
474,Botswana,NMC622,Direct,2.1244179581270344,2023,Strategy 1
477,Botswana,NMC811,Direct,0.3792372553466547,2023,Strategy 1
414,Brazil,LFP,Direct,1.4229203475426893,2023,Strategy 1
429,Brazil,NCA,Direct,50.4550385578365,2023,Strategy 1
417,Brazil,NMC111,Direct,15.905190283314631,2023,Strategy 1
426,Brazil,NMC523,Direct,16.600186517818152,2023,Strategy 1
420,Brazil,NMC622,Direct,7.675899848056378,2023,Strategy 1
423,Brazil,NMC811,Direct,4.7770104010294085,2023,Strategy 1
450,Brunei Darussalam,LFP,Direct,0.0,2023,Strategy 1
465,Brunei Darussalam,NCA,Direct,1.4091407301746477,2023,Strategy 1
453,Brunei Darussalam,NMC111,Direct,0.7587546103869259,2023,Strategy 1
462,Brunei Darussalam,NMC523,Direct,0.4187633942383903,2023,Strategy 1
456,Brunei Darussalam,NMC622,Direct,0.1510151484342167,2023,Strategy 1
459,Brunei Darussalam,NMC811,Direct,0.06382795025455687,2023,Strategy 1
288,Bulgaria,LFP,Direct,0.053912615220824536,2023,Strategy 1
303,Bulgaria,NCA,Direct,1.647969706038868,2023,Strategy 1
291,Bulgaria,NMC111,Direct,1.210253765783902,2023,Strategy 1
300,Bulgaria,NMC523,Direct,1.116911231737685,2023,Strategy 1
294,Bulgaria,NMC622,Direct,0.4691656102407089,2023,Strategy 1
297,Bulgaria,NMC811,Direct,0.17180196989200527,2023,Strategy 1
252,Burkina Faso,LFP,Direct,0.007107730162133436,2023,Strategy 1
267,Burkina Faso,NCA,Direct,7.409261399490355,2023,Strategy 1
255,Burkina Faso,NMC111,Direct,5.5032618668782645,2023,Strategy 1
264,Burkina Faso,NMC523,Direct,3.006574339595057,2023,Strategy 1
258,Burkina Faso,NMC622,Direct,0.8631092691684015,2023,Strategy 1
261,Burkina Faso,NMC811,Direct,0.21625554182151766,2023,Strategy 1
198,Burundi,LFP,Direct,0.0032270344085490394,2023,Strategy 1
213,Burundi,NCA,Direct,6.411632894343143,2023,Strategy 1
201,Burundi,NMC111,Direct,8.520256414920459,2023,Strategy 1
210,Burundi,NMC523,Direct,5.154843034134723,2023,Strategy 1
204,Burundi,NMC622,Direct,1.1061258365526323,2023,Strategy 1
207,Burundi,NMC811,Direct,0.05535295104300689,2023,Strategy 1
540,C?te d'Ivoire,LFP,Direct,0.0034820259286457147,2023,Strategy 1
555,C?te d'Ivoire,NCA,Direct,17.04265628900005,2023,Strategy 1
543,C?te d'Ivoire,NMC111,Direct,11.843106920459368,2023,Strategy 1
552,C?te d'Ivoire,NMC523,Direct,4.1752699162258,2023,Strategy 1
546,C?te d'Ivoire,NMC622,Direct,1.153159129157565,2023,Strategy 1
549,C?te d'Ivoire,NMC811,Direct,0.11331084046754225,2023,Strategy 1
630,Cabo Verde,LFP,Direct,0.0,2023,Strategy 1
645,Cabo Verde,NCA,Direct,0.15878891396337794,2023,Strategy 1
633,Cabo Verde,NMC111,Direct,0.0923431507599074,2023,Strategy 1
642,Cabo Verde,NMC523,Direct,0.06474861309079029,2023,Strategy 1
636,Cabo Verde,NMC622,Direct,0.022032605844310715,2023,Strategy 1
639,Cabo Verde,NMC811,Direct,0.0,2023,Strategy 1
1386,Cambodia,LFP,Direct,0.009867628863627895,2023,Strategy 1
1401,Cambodia,NCA,Direct,12.684830477448607,2023,Strategy 1
1389,Cambodia,NMC111,Direct,6.459041829792797,2023,Strategy 1
1398,Cambodia,NMC523,Direct,5.034439409709752,2023,Strategy 1
1392,Cambodia,NMC622,Direct,1.8594537752911904,2023,Strategy 1
1395,Cambodia,NMC811,Direct,0.3918435240320679,2023,Strategy 1
558,Cameroon,LFP,Direct,0.0,2023,Strategy 1
573,Cameroon,NCA,Direct,3.9524697234070016,2023,Strategy 1
561,Cameroon,NMC111,Direct,3.0279783723033686,2023,Strategy 1
570,Cameroon,NMC523,Direct,1.3263452874478692,2023,Strategy 1
564,Cameroon,NMC622,Direct,0.3869561466106831,2023,Strategy 1
567,Cameroon,NMC811,Direct,0.011099563091312105,2023,Strategy 1
486,Canada,LFP,Direct,1.4799023740691035,2023,Strategy 1
501,Canada,NCA,Direct,948.750348723639,2023,Strategy 1
489,Canada,NMC111,Direct,475.8735183334683,2023,Strategy 1
498,Canada,NMC523,Direct,343.00896140102583,2023,Strategy 1
492,Canada,NMC622,Direct,129.93746548662313,2023,Strategy 1
495,Canada,NMC811,Direct,43.02047123609269,2023,Strategy 1
666,Cayman Isds,LFP,Direct,0.0,2023,Strategy 1
681,Cayman Isds,NCA,Direct,0.01023948538581855,2023,Strategy 1
669,Cayman Isds,NMC111,Direct,0.0,2023,Strategy 1
678,Cayman Isds,NMC523,Direct,0.003220872561954728,2023,Strategy 1
672,Cayman Isds,NMC622,Direct,0.0,2023,Strategy 1
675,Cayman Isds,NMC811,Direct,0.0,2023,Strategy 1
522,Chile,LFP,Direct,0.007810633303845759,2023,Strategy 1
537,Chile,NCA,Direct,4.6064977767445425,2023,Strategy 1
525,Chile,NMC111,Direct,2.425258314630354,2023,Strategy 1
534,Chile,NMC523,Direct,1.797123695171624,2023,Strategy 1
528,Chile,NMC622,Direct,0.6555360724300093,2023,Strategy 1
531,Chile,NMC811,Direct,0.20498777310913432,2023,Strategy 1
594,Colombia,LFP,Direct,0.04568278559146775,2023,Strategy 1
609,Colombia,NCA,Direct,145.91485118291624,2023,Strategy 1
597,Colombia,NMC111,Direct,87.90726061583312,2023,Strategy 1
606,Colombia,NMC523,Direct,45.06114738921567,2023,Strategy 1
600,Colombia,NMC622,Direct,15.020766626895526,2023,Strategy 1
603,Colombia,NMC811,Direct,3.906076945059312,2023,Strategy 1
612,Comoros,LFP,Direct,0.0,2023,Strategy 1
627,Comoros,NCA,Direct,0.02063831287608484,2023,Strategy 1
615,Comoros,NMC111,Direct,0.0052933695521781045,2023,Strategy 1
624,Comoros,NMC523,Direct,0.0062246306377512816,2023,Strategy 1
618,Comoros,NMC622,Direct,0.0030838269960201045,2023,Strategy 1
621,Comoros,NMC811,Direct,0.0,2023,Strategy 1
576,Congo,LFP,Direct,0.0,2023,Strategy 1
591,Congo,NCA,Direct,7.083125438233467,2023,Strategy 1
579,Congo,NMC111,Direct,4.292817591641306,2023,Strategy 1
588,Congo,NMC523,Direct,2.076934672383891,2023,Strategy 1
582,Congo,NMC622,Direct,0.739341797945019,2023,Strategy 1
585,Congo,NMC811,Direct,0.2338458917730612,2023,Strategy 1
648,Costa Rica,LFP,Direct,0.013357844136320577,2023,Strategy 1
663,Costa Rica,NCA,Direct,47.381595448339816,2023,Strategy 1
651,Costa Rica,NMC111,Direct,30.76708726798438,2023,Strategy 1
660,Costa Rica,NMC523,Direct,14.665354105549163,2023,Strategy 1
654,Costa Rica,NMC622,Direct,5.061006423328656,2023,Strategy 1
657,Costa Rica,NMC811,Direct,0.7437794070121471,2023,Strategy 1
1116,Croatia,LFP,Direct,0.04476827190667652,2023,Strategy 1
1131,Croatia,NCA,Direct,1.3478810491374713,2023,Strategy 1
1119,Croatia,NMC111,Direct,0.9896939581447723,2023,Strategy 1
1128,Croatia,NMC523,Direct,0.913484061040916,2023,Strategy 1
1122,Croatia,NMC622,Direct,0.3837659179704589,2023,Strategy 1
1125,Croatia,NMC811,Direct,0.14061609651863435,2023,Strategy 1
684,Cyprus,LFP,Direct,0.01942100661119172,2023,Strategy 1
699,Cyprus,NCA,Direct,0.5788552400429818,2023,Strategy 1
687,Cyprus,NMC111,Direct,0.4276070235853878,2023,Strategy 1
696,Cyprus,NMC523,Direct,0.3914305495837321,2023,Strategy 1
690,Cyprus,NMC622,Direct,0.16376473291671875,2023,Strategy 1
693,Cyprus,NMC811,Direct,0.05967089480772006,2023,Strategy 1
702,Czechia,LFP,Direct,0.44587484266791455,2023,Strategy 1
717,Czechia,NCA,Direct,13.540259415845606,2023,Strategy 1
705,Czechia,NMC111,Direct,9.943073340664807,2023,Strategy 1
714,Czechia,NMC523,Direct,9.176726471973627,2023,Strategy 1
708,Czechia,NMC622,Direct,3.854963436444261,2023,Strategy 1
711,Czechia,NMC811,Direct,1.4120081301101546,2023,Strategy 1
738,Denmark,LFP,Direct,4.3306082853753765,2023,Strategy 1
753,Denmark,NCA,Direct,298.0124994300665,2023,Strategy 1
741,Denmark,NMC111,Direct,220.36859129436402,2023,Strategy 1
750,Denmark,NMC523,Direct,175.89291140825875,2023,Strategy 1
744,Denmark,NMC622,Direct,76.59781920502728,2023,Strategy 1
