,country,type,recycling_m,scrap,year,Strategy type,collection_scenario,recovery_efficiency_scenario,li_content,contained_lithium,li_recovery_efficiency,recycled_lithium,primary_lithium_offset,primary_lithium_gap,CO2,CO2_em
717,Congo,NMC523,Hydro,0.662234020533279,2025,Strategy 1,baseline,baseline,0.035,0.023178190718664764,0.8658,0.020067677524219955,0.020067677524219955,0.0031105131944448097,2.357900841,1.5614821539542298
718,Congo,NMC622,Hydro,0.2790242503454879,2025,Strategy 1,baseline,baseline,0.0325,0.009068288136228357,0.8658,0.007851323868346511,0.007851323868346511,0.0012169642678818461,2.337983546,0.6523541062427355
719,Congo,NMC811,Hydro,0.1553939044314804,2025,Strategy 1,baseline,baseline,0.0275,0.004273332371865711,0.8658,0.003699851167561333,0.003699851167561333,0.0005734812043043784,2.2614716749999997,0.35141891333944986
720,Costa Rica,LFP,Hydro,0.0,2025,Strategy 1,baseline,baseline,0.025,0.0,0.8658,0.0,0.0,0.0,0.8018847791,0.0
721,Costa Rica,NCA,Hydro,10.695013264837014,2025,Strategy 1,baseline,baseline,0.025,0.26737533162092536,0.8658,0.2314935621173972,0.2314935621173972,0.03588176950352817,2.249491865,24.058345335317952
722,Costa Rica,NMC111,Hydro,5.111473044833984,2025,Strategy 1,baseline,baseline,0.0375,0.1916802391812744,0.8658,0.16595675108314736,0.16595675108314736,0.025723488098127023,2.414310695,12.340684039346902
723,Costa Rica,NMC523,Hydro,3.848551827222535,2025,Strategy 1,baseline,baseline,0.035,0.13469931395278872,0.8658,0.11662266602032448,0.11662266602032448,0.018076647932464246,2.357900841,9.074503590040102
724,Costa Rica,NMC622,Hydro,1.5405118053585571,2025,Strategy 1,baseline,baseline,0.0325,0.05006663367415311,0.8658,0.04334769143508176,0.04334769143508176,0.006718942239071345,2.337983546,3.601691253347061
725,Costa Rica,NMC811,Hydro,0.5754232689043239,2025,Strategy 1,baseline,baseline,0.0275,0.01582413989486891,0.8658,0.013700540320977502,0.013700540320977502,0.002123599573891407,2.2614716749999997,1.3013034237630368
726,Croatia,LFP,Hydro,0.0046684975392669,2025,Strategy 1,baseline,baseline,0.025,0.00011671243848167251,0.8658,0.00010104962923743206,0.00010104962923743206,1.5662809244240453e-05,0.8018847791,0.0037435971180039317
727,Croatia,NCA,Hydro,1.3780878118642874,2025,Strategy 1,baseline,baseline,0.025,0.03445219529660719,0.8658,0.029828710687802504,0.029828710687802504,0.004623484608804684,2.249491865,3.099997322044365
728,Croatia,NMC111,Hydro,0.8213410186496205,2025,Strategy 1,baseline,baseline,0.0375,0.030800288199360766,0.8658,0.02666688952300655,0.02666688952300655,0.004133398676354216,2.414310695,1.9829724055679734
729,Croatia,NMC523,Hydro,0.9073361994093072,2025,Strategy 1,baseline,baseline,0.035,0.03175676697932576,0.8658,0.02749500885070024,0.02749500885070024,0.004261758128625517,2.357900841,2.1394087876569494
730,Croatia,NMC622,Hydro,0.4361940449392499,2025,Strategy 1,baseline,baseline,0.0325,0.014176306460525622,0.8658,0.012273846133523085,0.012273846133523085,0.0019024603270025378,2.337983546,1.0198144999311507
731,Croatia,NMC811,Hydro,0.2405763241028535,2025,Strategy 1,baseline,baseline,0.0275,0.006615848912828471,0.8658,0.00572800198872689,0.00572800198872689,0.0008878469241015811,2.2614716749999997,0.5440565426342229
732,Cyprus,LFP,Hydro,0.0038382206430417,2025,Strategy 1,baseline,baseline,0.025,9.595551607604251e-05,0.8658,8.30782858186376e-05,8.30782858186376e-05,1.2877230257404905e-05,0.8018847791,0.0030778107124825537
733,Cyprus,NCA,Hydro,1.127646094808865,2025,Strategy 1,baseline,baseline,0.025,0.028191152370221625,0.8658,0.024407899722137884,0.024407899722137884,0.0037832526480837403,2.249491865,2.5366307168715605
734,Cyprus,NMC111,Hydro,0.6736252123210811,2025,Strategy 1,baseline,baseline,0.0375,0.02526094546204054,0.8658,0.021870926581034702,0.021870926581034702,0.0033900188810058393,2.414310695,1.626340554528432
735,Cyprus,NMC523,Hydro,0.742378776448666,2025,Strategy 1,baseline,baseline,0.035,0.025983257175703312,0.8658,0.02249630406272393,0.02249630406272393,0.0034869531129793838,2.357900841,1.7504555413288607
736,Cyprus,NMC622,Hydro,0.3564016590324503,2025,Strategy 1,baseline,baseline,0.0325,0.011583053918554635,0.8658,0.010028608082684604,0.010028608082684604,0.001554445835870031,2.337983546,0.833261214584971
737,Cyprus,NMC811,Hydro,0.1964084936176712,2025,Strategy 1,baseline,baseline,0.0275,0.005401233574485958,0.8658,0.004676388028789943,0.004676388028789943,0.0007248455456960153,2.2614716749999997,0.4441722450457817
738,Denmark,LFP,Hydro,2.199141682882628,2025,Strategy 1,baseline,baseline,0.025,0.0549785420720657,0.8658,0.047600421725994484,0.047600421725994484,0.007378120346071215,0.8018847791,1.7634582425879382
739,Denmark,NCA,Hydro,594.8257653891748,2025,Strategy 1,baseline,baseline,0.025,14.87064413472937,0.8658,12.875003691848688,12.875003691848688,1.9956404428806813,2.249491865,1338.0557203353471
740,Denmark,NMC111,Hydro,348.9266098817019,2025,Strategy 1,baseline,baseline,0.0375,13.08474787056382,0.8658,11.328774706334157,11.328774706334157,1.7559731642296637,2.414310695,842.4172460074856
741,Denmark,NMC523,Hydro,390.7571075658753,2025,Strategy 1,baseline,baseline,0.035,13.676498764805636,0.8658,11.84111263056872,11.84111263056872,1.8353861342369164,2.357900841,921.3665125563049
742,Denmark,NMC622,Hydro,189.66820824163796,2025,Strategy 1,baseline,baseline,0.0325,6.164216767853234,0.8658,5.33697887760733,5.33697887760733,0.8272378902459039,2.337983546,443.4411500682511
743,Denmark,NMC811,Hydro,106.6455611583382,2025,Strategy 1,baseline,baseline,0.0275,2.9327529318543006,0.8658,2.5391774883994533,2.5391774883994533,0.3935754434548473,2.2614716749999997,241.17591582406197
744,Dominican Rep.,LFP,Hydro,0.0,2025,Strategy 1,baseline,baseline,0.025,0.0,0.8658,0.0,0.0,0.0,0.8018847791,0.0
745,Dominican Rep.,NCA,Hydro,8.402300100602494,2025,Strategy 1,baseline,baseline,0.025,0.21005750251506236,0.8658,0.181867785677541,0.181867785677541,0.02818971683752136,2.249491865,18.90090572359399
746,Dominican Rep.,NMC111,Hydro,2.62293989296335,2025,Strategy 1,baseline,baseline,0.0375,0.09836024598612562,0.8658,0.08516030097478756,0.08516030097478756,0.01319994501133806,2.414310695,6.332591835923572
747,Dominican Rep.,NMC523,Hydro,2.762177413210569,2025,Strategy 1,baseline,baseline,0.035,0.09667620946236993,0.8658,0.08370226215251989,0.08370226215251989,0.012973947309850048,2.357900841,6.512940445600406
748,Dominican Rep.,NMC622,Hydro,1.28974550417337,2025,Strategy 1,baseline,baseline,0.0325,0.04191672888563453,0.8658,0.036291503869182375,0.036291503869182375,0.005625225016452157,2.337983546,3.0154037672848135
749,Dominican Rep.,NMC811,Hydro,0.7085859593824974,2025,Strategy 1,baseline,baseline,0.0275,0.01948611388301868,0.8658,0.016871077399917573,0.016871077399917573,0.0026150364831011054,2.2614716749999997,1.602447076446218
750,Ecuador,LFP,Hydro,0.0,2025,Strategy 1,baseline,baseline,0.025,0.0,0.8658,0.0,0.0,0.0,0.8018847791,0.0
751,Ecuador,NCA,Hydro,7.827308790337247,2025,Strategy 1,baseline,baseline,0.025,0.19568271975843118,0.8658,0.16942209876684972,0.16942209876684972,0.026260620991581468,2.249491865,17.607467448706625
752,Ecuador,NMC111,Hydro,3.0338546265492505,2025,Strategy 1,baseline,baseline,0.0375,0.1137695484955969,0.8658,0.09850167508748779,0.09850167508748779,0.015267873408109103,2.414310695,7.324667671953087
753,Ecuador,NMC523,Hydro,2.877494486926015,2025,Strategy 1,baseline,baseline,0.035,0.10071230704241053,0.8658,0.08719671543731904,0.08719671543731904,0.013515591605091498,2.357900841,6.784846670695715
754,Ecuador,NMC622,Hydro,1.2215324208853728,2025,Strategy 1,baseline,baseline,0.0325,0.03969980367877462,0.8658,0.03437209002508307,0.03437209002508307,0.00532771365369155,2.337983546,2.8559227009355483
755,Ecuador,NMC811,Hydro,0.5621848005526368,2025,Strategy 1,baseline,baseline,0.0275,0.015460082015197512,0.8658,0.013385339008758006,0.013385339008758006,0.0020747430064395056,2.2614716749999997,1.2713650025653123
756,Egypt,LFP,Hydro,0.0,2025,Strategy 1,baseline,baseline,0.025,0.0,0.8658,0.0,0.0,0.0,0.8018847791,0.0
757,Egypt,NCA,Hydro,21.0610782915058,2025,Strategy 1,baseline,baseline,0.025,0.5265269572876451,0.8658,0.45586703961964314,0.45586703961964314,0.07065991766800195,2.249491865,47.3767242848704
758,Egypt,NMC111,Hydro,5.882056044090406,2025,Strategy 1,baseline,baseline,0.0375,0.22057710165339023,0.8658,0.19097565461150526,0.19097565461150526,0.02960144704188497,2.414310695,14.201110815836861
759,Egypt,NMC523,Hydro,6.786891232989199,2025,Strategy 1,baseline,baseline,0.035,0.237541193154622,0.8658,0.20566316503327173,0.20566316503327173,0.031878028121350266,2.357900841,16.002816546040762
760,Egypt,NMC622,Hydro,3.264416071380314,2025,Strategy 1,baseline,baseline,0.0325,0.1060935223198602,0.8658,0.09185577162453497,0.09185577162453497,0.014237750695325235,2.337983546,7.632151062185135
761,Egypt,NMC811,Hydro,1.2847336543852708,2025,Strategy 1,baseline,baseline,0.0275,0.035330175495594945,0.8658,0.030588865944086104,0.030588865944086104,0.004741309551508841,2.2614716749999997,2.905388769311529
762,El Salvador,LFP,Hydro,0.0,2025,Strategy 1,baseline,baseline,0.025,0.0,0.8658,0.0,0.0,0.0,0.8018847791,0.0
763,El Salvador,NCA,Hydro,5.958501200630372,2025,Strategy 1,baseline,baseline,0.025,0.1489625300157593,0.8658,0.1289717584876444,0.1289717584876444,0.019990771528114903,2.249491865,13.403599978410755
764,El Salvador,NMC111,Hydro,2.2780887356643627,2025,Strategy 1,baseline,baseline,0.0375,0.0854283275874136,0.8658,0.0739638460251827,0.0739638460251827,0.0114644815622309,2.414310695,5.5000139986734995
