,country,type,recycling_m,scrap,year,Strategy type,collection_scenario,recovery_efficiency_scenario,li_content,contained_lithium,li_recovery_efficiency,recycled_lithium,primary_lithium_offset,primary_lithium_gap,CO2,CO2_em
118,USA,NMC622,Direct,2004.8509647010544,2025,Strategy 2,baseline,baseline,0.0325,65.15765635278427,0.7925,51.63744265958154,51.63744265958154,13.520213693202734,2.478807863,4969.640335444109
119,USA,NMC811,Direct,1513.2011166694183,2025,Strategy 2,baseline,baseline,0.0275,41.613030708409006,0.7925,32.97832683641413,32.97832683641413,8.634703871994873,2.397518212,3627.9272356336674
120,Canada,LFP,Direct,0.0,2025,Strategy 2,baseline,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
121,Canada,NCA,Direct,2509.1204906594057,2025,Strategy 2,baseline,baseline,0.025,62.728012266485145,0.7925,49.71194972118948,49.71194972118948,13.016062545295668,2.452491446,6153.596540325515
122,Canada,NMC111,Direct,804.6746220290152,2025,Strategy 2,baseline,baseline,0.0375,30.17529832608807,0.7925,23.913923923424793,23.913923923424793,6.261374402663275,2.557347078,2057.832293386656
123,Canada,NMC523,Direct,852.0896979958426,2025,Strategy 2,baseline,baseline,0.035,29.823139429854493,0.7925,23.634837998159686,23.634837998159686,6.188301431694807,2.496014242,2126.828021659102
124,Canada,NMC622,Direct,388.45440378795,2025,Strategy 2,baseline,baseline,0.0325,12.624768123108376,0.7925,10.005128737563387,10.005128737563387,2.619639385544989,2.478807863,962.9038305265475
125,Canada,NMC811,Direct,233.1204498594319,2025,Strategy 2,baseline,baseline,0.0275,6.4108123711343765,0.7925,5.080568804123994,5.080568804123994,1.330243567010383,2.397518212,558.9105241276208
126,Brazil,LFP,Direct,0.0,2025,Strategy 2,baseline,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
127,Brazil,NCA,Direct,1671.7390459252383,2025,Strategy 2,baseline,baseline,0.025,41.793476148130964,0.7925,33.12132984739379,33.12132984739379,8.672146300737175,2.452491446,4099.925710075848
128,Brazil,NMC111,Direct,619.576516386403,2025,Strategy 2,baseline,baseline,0.0375,23.234119364490113,0.7925,18.413039596358413,18.413039596358413,4.8210797681317,2.557347078,1584.4721937781867
129,Brazil,NMC523,Direct,606.4777129837089,2025,Strategy 2,baseline,baseline,0.035,21.226719954429814,0.7925,16.822175563885626,16.822175563885626,4.404544390544189,2.496014242,1513.7770090629258
130,Brazil,NMC622,Direct,268.6027298731852,2025,Strategy 2,baseline,baseline,0.0325,8.72958872087852,0.7925,6.918199061296226,6.918199061296226,1.811389659582293,2.478807863,665.8145588329164
131,Brazil,NMC811,Direct,156.41306916096693,2025,Strategy 2,baseline,baseline,0.0275,4.30135940192659,0.7925,3.408827326026823,3.408827326026823,0.8925320758997675,2.397518212,375.0031819082338
132,Australia,LFP,Direct,0.0,2025,Strategy 2,baseline,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
133,Australia,NCA,Direct,863.955429789514,2025,Strategy 2,baseline,baseline,0.025,21.598885744737853,0.7925,17.117116952704748,17.117116952704748,4.481768792033105,2.452491446,2118.8433012840364
134,Australia,NMC111,Direct,276.99379222316037,2025,Strategy 2,baseline,baseline,0.0375,10.387267208368513,0.7925,8.231909262632046,8.231909262632046,2.1553579457364673,2.557347078,708.3692651660383
135,Australia,NMC523,Direct,293.3977069013265,2025,Strategy 2,baseline,baseline,0.035,10.268919741546428,0.7925,8.138118895175545,8.138118895175545,2.1308008463708834,2.496014242,732.3248549958527
136,Australia,NMC622,Direct,133.92445506269001,2025,Strategy 2,baseline,baseline,0.0325,4.352544789537426,0.7925,3.4493917457084096,3.4493917457084096,0.9031530438290161,2.478807863,331.9729922573862
137,Australia,NMC811,Direct,80.12768801979328,2025,Strategy 2,baseline,baseline,0.0275,2.203511420544315,0.7925,1.7462828007813698,1.7462828007813698,0.4572286197629454,2.397518212,192.10759131290862
138,Czechia,LFP,Direct,0.1755724647314302,2025,Strategy 2,baseline,baseline,0.025,0.004389311618285755,0.7925,0.0034785294574914607,0.0034785294574914607,0.0009107821607942943,2.252335332,0.3954480656409241
