policy_scenario,destination_iso3,destination_recovered_lithium_t_2030,destination_recovered_lithium_t_2040,destination_recovered_lithium_t_2050,destination_recovered_lithium_t_delta_2030_2040,destination_recovered_lithium_t_ratio_2030_2040,destination_recovered_lithium_t_cagr_2030_2040_pct,destination_recovered_lithium_t_delta_2040_2050,destination_recovered_lithium_t_ratio_2040_2050,destination_recovered_lithium_t_cagr_2040_2050_pct,destination_recovered_lithium_t_delta_2030_2050,destination_recovered_lithium_t_ratio_2030_2050,destination_recovered_lithium_t_cagr_2030_2050_pct,destination_recovered_li_delta_vs_reference_t_2030,destination_recovered_li_delta_vs_reference_t_2040,destination_recovered_li_delta_vs_reference_t_2050,destination_recovered_li_delta_vs_reference_t_delta_2030_2040,destination_recovered_li_delta_vs_reference_t_ratio_2030_2040,destination_recovered_li_delta_vs_reference_t_cagr_2030_2040_pct,destination_recovered_li_delta_vs_reference_t_delta_2040_2050,destination_recovered_li_delta_vs_reference_t_ratio_2040_2050,destination_recovered_li_delta_vs_reference_t_cagr_2040_2050_pct,destination_recovered_li_delta_vs_reference_t_delta_2030_2050,destination_recovered_li_delta_vs_reference_t_ratio_2030_2050,destination_recovered_li_delta_vs_reference_t_cagr_2030_2050_pct,Direct_2030,Direct_2040,Direct_2050,Direct_delta_2030_2040,Direct_ratio_2030_2040,Direct_cagr_2030_2040_pct,Direct_delta_2040_2050,Direct_ratio_2040_2050,Direct_cagr_2040_2050_pct,Direct_delta_2030_2050,Direct_ratio_2030_2050,Direct_cagr_2030_2050_pct,Hydro_2030,Hydro_2040,Hydro_2050,Hydro_delta_2030_2040,Hydro_ratio_2030_2040,Hydro_cagr_2030_2040_pct,Hydro_delta_2040_2050,Hydro_ratio_2040_2050,Hydro_cagr_2040_2050_pct,Hydro_delta_2030_2050,Hydro_ratio_2030_2050,Hydro_cagr_2030_2050_pct,Pyro_2030,Pyro_2040,Pyro_2050,Pyro_delta_2030_2040,Pyro_ratio_2030_2040,Pyro_cagr_2030_2040_pct,Pyro_delta_2040_2050,Pyro_ratio_2040_2050,Pyro_cagr_2040_2050_pct,Pyro_delta_2030_2050,Pyro_ratio_2030_2050,Pyro_cagr_2030_2050_pct
strict_policy,POL,998.3125324316596,2012.073957860272,19484.227790867404,1013.7614254286124,2.015475006568657,7.259987420766545,17472.15383300713,9.683653880987452,25.488499346453253,18485.915258435743,19.517162369391787,16.016786980813457,47.56355063357887,2.273736754432321e-13,17441.44738158012,-47.56355063357864,4.780418459397164e-15,-96.3021729803327,17441.44738158012,,4780.723826487947,17393.883830946543,366.697758036315,34.343114602576776,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,ROM,24.202342704624247,0.0,811.1971798206897,-24.202342704624247,0.0,,811.1971798206897,,,786.9948371160655,33.51729994574853,19.19648573161772,0.1165665899913932,-325.81302178612486,198.55615626686995,-325.92958837611627,-2795.080664281091,,524.3691780529948,-0.609417497122657,,198.43958967687857,1703.371062682116,45.06594225541818,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,0.0,100.0,-100.0,0.0,,100.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,RUS,889.1944244749253,9102.954969539882,19469.12418144304,8213.760545064957,10.237305496956115,26.188147962775112,10366.169211903158,2.13876969034673,7.898747179252474,18579.929756968115,21.895238707709705,16.68565924762808,246.46248794116548,1235.2913281783997,3188.420655024968,988.8288402372342,5.012086579574265,17.490257719613076,1953.1293268465681,2.58110826352737,9.946300861318758,2941.9581670838024,12.936738088053767,13.655704755698284,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,SVK,0.0,169.80757246770068,419.3764041897848,169.80757246770068,,,249.56883172208413,2.469715561533953,9.462331407438374,419.3764041897848,,,-30.449628599085106,-98.1088183146562,114.58242905684268,-67.6591897155711,3.222003775691504,,212.6912473714989,-1.1679116212505185,,145.0320576559278,-3.763015653343156,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,100.0,100.0,100.0,,,0.0,1.0,0.0,100.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,SWE,489.1338298357177,673.7614629371761,694.2725340874815,184.62763310145846,1.3774583188479688,3.2542286336254556,20.511071150305384,1.0304426303352079,0.30033458452842776,205.13870425176384,1.4193917732508146,1.766564642912205,1.1368683772161605e-13,0.0,-1.1368683772161605e-13,-1.1368683772161605e-13,,,-1.1368683772161605e-13,,,-2.273736754432321e-13,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,THA,797.7949031841611,7424.636467161676,17599.217107480712,6626.841563977515,9.306447606431737,24.990899553989586,10174.580640319036,2.3703809856980946,9.013884576953934,16801.422204296552,22.059826450681335,16.729360047711484,68.40553019470929,-131.12445405863946,-2767.740138707766,-199.52998425334874,-1.9168692017356963,,-2636.6156846491267,21.1077343168195,,-2836.1456689024753,-40.460765830330956,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,TUR,157.33997193062157,1365.921855400908,7133.324256383059,1208.5818834702864,8.681340403462166,24.124833391339507,5767.402400982151,5.222351650775349,17.974083243598816,6975.984284452437,45.337012386963366,21.010385616721837,107.4038478228307,183.92717186711135,5116.8494293514,76.52332404428066,1.7124821465475857,5.526760265825659,4932.922257484289,27.819975577335356,39.45550877090858,5009.44558152857,47.64121149357666,21.31070868565732,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,USA,6681.001051362367,85028.75419973746,146422.80931347082,78347.7531483751,12.726948184269284,28.965167814146287,61394.05511373335,1.722038746675215,5.5855026842450695,139741.80826210845,21.91629790023948,16.691268192674368,336.56657941611684,2166.8841552267986,0.0,1830.3175758106818,6.438203576201646,20.469323207484045,-2166.8841552267986,0.0,,-336.56657941611684,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,VNM,0.0,1309.043083505116,1041.734358516585,1309.043083505116,,,-267.30872498853114,0.7957983748916951,-2.258206275061092,1041.734358516585,,,0.0,442.2468972501705,-837.6921569949486,442.2468972501705,,,-1279.9390542451192,-1.8941730562805563,,-837.6921569949486,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,100.0,100.0,100.0,,,0.0,1.0,0.0,100.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,YUG,4.153942827247618,36.57371832905679,449.8801983484674,32.41977550180917,8.804579131217931,24.299923141362335,413.3064800194106,12.300641523534955,28.526528143939032,445.7262555212198,108.30197165870861,26.39555992960261,0.0,0.0,255.31857515887532,0.0,,,255.31857515887532,,,255.31857515887532,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
